"STATION","NAME","DATE","SNWD"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-04-01","65.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-04-02","65.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-04-03","66.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-04-08","63.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-04-09","62.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-04-10","79.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-04-11","87.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-04-12","85.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-04-13","81.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-05","1.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-06","15.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-07","16.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-08","16.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-09","16.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-10","17.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-11","15.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-12","14.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-13","14.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-14","12.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-15","12.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-16","12.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-17","13.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-18","18.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-19","18.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-20","16.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-21","16.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-22","16.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-23","18.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-24","16.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-25","13.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-26","6.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-27","6.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-28","6.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-29","8.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-30","8.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2020-12-31","9.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-01","10.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-02","10.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-03","14.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-04","19.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-05","18.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-06","19.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-07","18.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-08","15.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-09","15.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-10","15.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-11","15.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-12","15.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-13","15.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-14","15.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-15","15.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-16","16.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-17","28.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-18","31.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-19","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-20","37.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-21","37.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-22","37.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-23","37.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-24","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-25","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-26","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-27","37.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-28","37.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-29","36.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-30","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-01-31","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-01","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-02","39.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-03","47.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-04","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-05","44.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-06","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-07","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-08","46.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-09","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-10","46.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-11","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-12","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-13","44.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-14","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-15","42.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-16","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-17","44.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-18","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-19","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-20","44.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-21","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-22","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-23","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-24","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-25","47.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-26","49.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-27","47.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-02-28","50.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-01","49.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-02","51.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-03","52.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-04","52.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-05","51.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-06","51.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-07","51.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-08","51.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-09","51.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-10","51.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-11","49.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-12","45.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-13","49.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-14","51.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-15","54.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-16","52.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-17","51.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-18","50.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-19","51.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-20","51.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-21","51.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-22","50.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-23","49.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-24","48.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-25","46.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-26","42.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-27","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-28","40.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-29","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-30","44.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-03-31","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-01","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-02","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-03","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-04","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-05","40.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-06","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-07","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-08","39.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-09","38.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-10","37.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-11","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-12","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-13","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-14","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-15","31.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-16","31.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-17","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-18","39.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-19","39.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-20","37.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-21","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-22","36.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-23","37.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-24","37.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-25","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-26","36.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-27","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-28","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-29","32.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-04-30","31.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-01","31.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-02","31.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-03","30.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-04","30.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-06","24.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-07","24.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-08","22.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-09","21.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-10","20.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-14","20.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-15","20.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-16","19.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-17","16.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-18","12.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-19","8.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-20","5.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-21","4.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-22","0.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-23","0.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2021-05-24","0.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-01-25",
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-01-26","20.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-01-27","19.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-01-29","20.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-01-30","23.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-02-13","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-02-14","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-03-13","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-09","0.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-11","4.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-12","5.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-13","5.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-14","6.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-15","6.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-16","6.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-17","22.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-18",
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-20","21.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-21","18.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-22","17.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-23","23.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-24","17.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-25","17.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-26","17.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-27","17.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-28","17.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-29",
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-30","17.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2022-12-31","16.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-01","10.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-02",
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-03","10.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-04",
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-05","10.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-06","10.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-07","13.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-08","14.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-09","14.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-10","14.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-11","14.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-12","14.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-13","19.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-15","16.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-16","16.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-17","16.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-18","16.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-19",
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-20","22.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-21","25.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-22","24.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-23","27.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-24","30.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-25","29.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-26","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-27","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-28","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-29","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-30","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-01-31",
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-01","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-02","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-03","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-04","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-05","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-06","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-07","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-08","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-09","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-10","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-11","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-12","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-13","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-14","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-15","36.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-16","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-17","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-18","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-19","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-20","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-21","33.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-22","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-23","39.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-24","42.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-25","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-26","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-27","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-02-28","44.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-01","55.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-02","52.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-03","55.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-04","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-05","64.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-06","63.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-07","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-08","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-09","60.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-10","58.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-11","57.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-12","57.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-13","56.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-14","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-15","73.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-16","71.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-17","68.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-18","67.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-19","69.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-20","66.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-21","66.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-22","65.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-23","63.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-24","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-25","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-26","64.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-28","63.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-29","62.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-30","64.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-03-31","64.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-01","65.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-02","62.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-03","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-04","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-05","61.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-06","59.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-07","55.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-08","54.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-09","54.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-10","53.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-11","51.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-12","49.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-13","47.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-14","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-15","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-16","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-17","37.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-18","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-19","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-20","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-21","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-22","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-23","32.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-24","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-25","38.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-26","39.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-27","39.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-28","37.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-29","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-04-30","35.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-03","37.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-04","43.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-05","41.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-06","40.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-07","34.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-08",
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-09","32.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-10","28.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-11","28.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-12","28.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-13","24.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-14","21.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-15","19.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-16","16.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-17","14.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-18","14.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-19","13.0"
"USC00273860","HERMIT LAKE SNOWPLOT, NH US","2023-05-20","8.0"
